Stadium;Date;Event;Race;Distance;Rank;Nr;Name;Country;Pair;Lane;Time;Behind;Gender;SeasonalBest;EstimatedTFM;EstimatedTFMBuffer
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;5000m_Men;5000;14.0;48;Patrick_Beckert;GER;2;I;6:18.158;13.416;Men;;480;540
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;5000m_Men;5000;15.0;30;Yu_Wu;CHN;2;O;6:19.419;14.677;Men;;480;540
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;5000m_Men;5000;16.0;65;Seitaro_Ichinohe;JPN;1;I;6:25.283;20.541;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;1.0;258;Miho_Takagi;JPN;10;O;1:13.569;0.000;Women;;1485;1545
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;2.0;293;Brittany_Bowe;USA;8;I;1:14.234;0.665;Women;;1155;1215
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;3.0;271;Antoinette_Rijpma-De_Jong;NED;8;O;1:14.448;0.879;Women;;1155;1215
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;4.0;295;Kimi_Goetz;USA;10;I;1:14.782;1.213;Women;;1485;1545
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;5.0;266;Marrit_Fledderus;NED;3;I;1:14.980;1.411;Women;;330;390
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;6.0;264;Angel_Daleman;NED;9;O;1:15.011;1.442;Women;;1320;1380
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;7.0;261;Yukino_Yoshida;JPN;5;I;1:15.187;1.618;Women;;660;720
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;8.0;284;Natalia_Jabrzyk;POL;7;O;1:15.357;1.788;Women;;990;1050
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;9.0;257;Ayano_Sato;JPN;6;I;1:15.441;1.872;Women;;825;885
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;10.0;205;Isabelle_Van_Elst;BEL;2;O;1:15.816;2.247;Women;;165;225
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;11.0;286;Andżelika_Wójcik;POL;4;I;1:15.821;2.252;Women;;495;555
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;12.0;202;Vanessa_Herzog;AUT;5;O;1:15.946;2.377;Women;;660;720
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;13.0;243;Lea Sophie_Scholz;GER;3;O;1:15.967;2.398;Women;;330;390
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;14.0;272;Suzanne_Schulting;NED;7;I;1:15.976;2.407;Women;;990;1050
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;15.0;232;Sofia_Thorup-Prosvirnova;DEN;2;I;1:16.146;2.577;Women;;165;225
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;16.0;282;Karolina_Bosiek;POL;4;O;1:16.328;2.759;Women;;495;555
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;17.0;211;Béatrice_Lamarche;CAN;6;O;1:16.399;2.830;Women;;825;885
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;18.0;297;Mia_Manganello;USA;1;I;1:16.950;3.381;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;19.0;255;Rin_Kosaka;JPN;1;O;1:16.986;3.417;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;1000;20.0;270;Jutta_Leerdam;NED;9;I;2:48.906;1:35.337;Women;;1320;1380
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;1.0;129;Jordan_Stolz;USA;10;O;1:06.169;0.000;Men;;1485;1545
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;2.0;78;Jenning_De_Boo;NED;9;I;1:07.338;1.169;Men;;1320;1380
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;3.0;83;Kjeld_Nuis;NED;8;O;1:07.442;1.273;Men;;1155;1215
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;4.0;127;Cooper_Mcleod;USA;10;I;1:07.589;1.420;Men;;1485;1545
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;5.0;54;Min-Seok_Kim;HUN;5;I;1:07.826;1.657;Men;;660;720
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;6.0;49;Hendrik_Dombek;GER;1;O;1:07.982;1.813;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;7.0;114;Damian_Żurek;POL;6;I;1:08.053;1.884;Men;;825;885
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;8.0;91;Joep_Wennemars;NED;5;O;1:08.094;1.925;Men;;660;720
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;9.0;15;Connor_Howe;CAN;2;O;1:08.110;1.941;Men;;165;225
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;10.0;56;David_Bosa;ITA;1;I;1:08.142;1.973;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;11.0;10;Laurent_Dubreuil;CAN;6;O;1:08.162;1.993;Men;;825;885
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;12.0;24;Ziwen_Lian;CHN;2;I;1:08.282;2.113;Men;;165;225
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;13.0;68;Taiyo_Nonomura;JPN;7;O;1:08.482;2.313;Men;;990;1050
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;14.0;50;Stefan_Emele;GER;3;I;1:08.608;2.439;Men;;330;390
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;15.0;51;Moritz_Klein;GER;4;I;1:08.658;2.489;Men;;495;555
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;16.0;7;Mathias_Vosté;BEL;3;O;1:08.743;2.574;Men;;330;390
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;17.0;130;Zach_Stoppelmoor;USA;4;O;1:08.997;2.828;Men;;495;555
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;18.0;40;Marten_Liiv;EST;8;I;1:09.202;3.033;Men;;1155;1215
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;19.0;70;Tatsuya_Shinhama;JPN;7;I;1:09.581;3.412;Men;;990;1050
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;1000;20.0;84;Tim_Prins;NED;9;O;1:37.635;31.466;Men;;1320;1380
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;1.0;241;Anna_Ostlender;GER;7;O;38.565;0.000;Women;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;2.0;206;Fran_Vanhoutte;BEL;9;I;38.652;0.087;Women;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;3.0;226;Shihui_Yu;CHN;10;O;38.654;0.089;Women;;1215;1275
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;4.0;281;Martyna_Baran;POL;10;I;38.698;0.133;Women;;1215;1275
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;5.0;246;Giorgia_Aiello;ITA;5;I;38.704;0.139;Women;;540;600
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;6.0;211;Béatrice_Lamarche;CAN;9;O;38.742;0.177;Women;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;7.0;213;Brooklyn_McDougall;CAN;5;O;38.751;0.186;Women;;540;600
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;8.0;299;Chrysta_Rands-Evans;USA;7;I;38.918;0.353;Women;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;9.0;210;Rose_Laliberte-Roy;CAN;6;I;38.923;0.358;Women;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;10.0;224;Meng_Xu;CHN;4;O;38.940;0.375;Women;;405;465
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;11.0;205;Isabelle_Van_Elst;BEL;6;O;38.954;0.389;Women;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;12.0;223;Dongxue_Xi;CHN;2;O;39.051;0.486;Women;;135;195
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;13.0;276;Carina_Jagtøyen;NOR;3;O;39.198;0.633;Women;;270;330
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;14.0;234;Luisa María_González;ESP;4;I;39.263;0.698;Women;;405;465
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;15.0;294;Mckenzie_Browne;USA;8;I;39.287;0.722;Women;;945;1005
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;16.0;201;Maria Victoria_Rodriguez;ARG;2;I;39.538;0.973;Women;;135;195
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;17.0;235;Laura_Kivioja;FIN;3;I;40.256;1.691;Women;;270;330
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;500;18.0;288;Vera_Güntert;SUI;1;O;40.792;2.227;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;1.0;90;Mats_Van_Den_Bos;NED;9;I;34.757;0.000;Men;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;2.0;64;Issa_Gunji;JPN;5;O;35.017;0.260;Men;;540;600
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;3.0;102;Henrik Fagerli_Rukke;NOR;5;I;35.053;0.296;Men;;540;600
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;4.0;31;Zhiwen_Xue;CHN;7;O;35.101;0.344;Men;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;5.0;37;Nil_Llop_Izquierdo;ESP;8;I;35.175;0.418;Men;;945;1005
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;6.0;22;Haonan_Du;CHN;7;I;35.212;0.455;Men;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;7.0;99;Pål Myhren_Kristensen;NOR;9;O;35.277;0.520;Men;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;8.0;123;Austin_Kleba;USA;8;O;35.283;0.526;Men;;945;1005
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;9.0;126;Conor_McDermott-Mostowy;USA;1;I;35.441;0.684;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;10.0;9;Cedrick_Brunet;CAN;2;I;35.511;0.754;Men;;135;195
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;11.0;42;Tuukka_Suomalainen;FIN;4;O;35.612;0.855;Men;;405;465
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;12.0;101;Cristian Landrø_Magnussen;NOR;4;I;35.627;0.870;Men;;405;465
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;13.0;115;Oliver_Grob;SUI;2;O;35.659;0.902;Men;;135;195
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;14.0;111;Jakub_Piotrowski;POL;6;O;35.687;0.930;Men;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;15.0;7;Mathias_Vosté;BEL;6;I;35.741;0.984;Men;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;16.0;1;Ignaz_Gschwentner;AUT;3;I;36.392;1.635;Men;;270;330
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;500;17.0;38;Daniel_Milagros;ESP;3;O;1:29.969;55.212;Men;;270;330
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;1.0;238;Marlen_Ehseluns;GER;5;O;1:56.234;0.000;Women;;800;860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;2.0;247;Arianna_Fontana;ITA;9;I;1:56.623;0.389;Women;;1600;1660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;3.0;284;Natalia_Jabrzyk;POL;10;I;1:56.699;0.465;Women;;1800;1860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;4.0;297;Mia_Manganello;USA;11;I;1:58.038;1.804;Women;;2000;2060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;5.0;290;Kaitlyn_McGregor;SUI;11;O;1:58.087;1.853;Women;;2000;2060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;6.0;255;Rin_Kosaka;JPN;10;O;1:58.217;1.983;Women;;1800;1860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;7.0;214;Abigail_Mccluskey;CAN;5;I;1:58.271;2.037;Women;;800;860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;8.0;220;Wenjing_Jin;CHN;8;O;1:58.334;2.100;Women;;1400;1460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;9.0;204;Sandrine_Tas;BEL;9;O;1:58.667;2.433;Women;;1600;1660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;10.0;211;Béatrice_Lamarche;CAN;8;I;1:58.743;2.509;Women;;1400;1460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;11.0;216;Alexa_Scott;CAN;2;I;1:59.049;2.815;Women;;200;260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;12.0;218;Ahenaer_Adake;CHN;7;I;1:59.616;3.382;Women;;1200;1260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;13.0;256;Yu-na_Onodera;JPN;6;O;1:59.738;3.504;Women;;1000;1060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;14.0;237;Ellia_Smeding;GBR;3;I;2:00.041;3.807;Women;;400;460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;15.0;289;Ramona_Härdi;SUI;3;O;2:00.405;4.171;Women;;400;460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;16.0;250;Veronica_Luciani;ITA;4;O;2:01.025;4.791;Women;;600;660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;17.0;219;Xiangyu_Chen;CHN;2;O;2:01.153;4.919;Women;;200;260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;18.0;277;Aurora Grinden_Løvås;NOR;6;I;2:01.255;5.021;Women;;1000;1060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;19.0;285;Olga_Piotrowska;POL;4;I;2:02.108;5.874;Women;;600;660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;20.0;300;Sarah_Warren;USA;1;O;2:02.355;6.121;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;1500;21.0;283;Magdalena_Czyszczoń;POL;1;I;2:06.080;9.846;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;1.0;63;Motonaga_Arito;JPN;3;O;1:45.483;0.000;Men;;400;460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;2.0;122;Casey_Dawson;USA;12;I;1:45.820;0.337;Men;;2200;2260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;3.0;51;Moritz_Klein;GER;14;O;1:45.858;0.375;Men;;2600;2660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;4.0;55;Francesco_Betti;ITA;11;O;1:46.136;0.653;Men;;2000;2060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;5.0;69;Shomu_Sasaki;JPN;9;O;1:46.155;0.672;Men;;1600;1660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;6.0;97;Allan Dahl_Johansson;NOR;13;O;1:46.170;0.687;Men;;2400;2460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;7.0;46;Valentin_Thiebault;FRA;7;O;1:46.184;0.701;Men;;1200;1260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;8.0;61;Riccardo_Lorello;ITA;9;I;1:46.214;0.731;Men;;1600;1660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;9.0;7;Mathias_Vosté;BEL;11;I;1:46.249;0.766;Men;;2000;2060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;10.0;2;Gabriel_Odor;AUT;13;I;1:46.286;0.803;Men;;2400;2460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;11.0;121;Ethan_Cepuran;USA;14;I;1:46.465;0.982;Men;;2600;2660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;12.0;19;Jake_Weidemann;CAN;10;I;1:46.550;1.067;Men;;1800;1860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;13.0;3;Indra_Medard;BEL;8;O;1:46.865;1.382;Men;;1400;1460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;14.0;118;Livio_Wenger;SUI;12;O;1:46.872;1.389;Men;;2200;2260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;15.0;95;Hallgeir_Engebråten;NOR;1;O;1:47.012;1.529;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;16.0;27;Baoshuo_Pan;CHN;5;O;1:47.155;1.672;Men;;800;860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;17.0;74;Hyun-Jun_Ahn;KOR;3;I;1:47.250;1.767;Men;;400;460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;18.0;28;Xianghe_Quan;CHN;2;O;1:47.563;2.080;Men;;200;260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;19.0;110;Szymon_Palka;POL;8;I;1:47.660;2.177;Men;;1400;1460
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;20.0;126;Conor_McDermott-Mostowy;USA;5;I;1:47.728;2.245;Men;;800;860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;21.0;60;Andrea_Giovannini;ITA;7;I;1:47.890;2.407;Men;;1200;1260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;22.0;43;Mathieu_Belloir;FRA;6;O;1:47.935;2.452;Men;;1000;1060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;23.0;75;Seonghyeon_Park;KOR;2;I;1:48.147;2.664;Men;;200;260
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;24.0;39;Manuel_Robla;ESP;4;O;1:48.437;2.954;Men;;600;660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;25.0;14;Max_Halyk;CAN;6;I;1:48.696;3.213;Men;;1000;1060
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;26.0;29;Chuanyi_Sun;CHN;10;O;1:48.880;3.397;Men;;1800;1860
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;27.0;116;Flavio_Gross;SUI;4;I;1:49.313;3.830;Men;;600;660
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;1500;28.0;104;Kierryn_Hughes;NZL;1;I;1:52.058;6.575;Men;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;1.0;269;Femke_Kok;NED;1;I;37.114;0.000;Women;;0;60
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;2.0;296;Erin_Jackson;USA;10;O;37.392;0.278;Women;;1215;1275
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;3.0;254;Kurumi_Inagawa;JPN;7;I;37.541;0.427;Women;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;4.0;286;Andżelika_Wójcik;POL;9;I;37.661;0.547;Women;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;5.0;287;Kaja_Ziomek-Nogal;POL;7;O;37.662;0.548;Women;;810;870
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;6.0;274;Dione_Voskamp;NED;8;O;37.715;0.601;Women;;945;1005
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;7.0;293;Brittany_Bowe;USA;6;O;37.814;0.700;Women;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;8.0;270;Jutta_Leerdam;NED;6;I;37.828;0.714;Women;;675;735
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;9.0;261;Yukino_Yoshida;JPN;8;I;37.845;0.731;Women;;945;1005
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;10.0;272;Suzanne_Schulting;NED;10;I;37.918;0.804;Women;;1215;1275
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;11.0;202;Vanessa_Herzog;AUT;5;O;37.968;0.854;Women;;540;600
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;12.0;295;Kimi_Goetz;USA;9;O;38.049;0.935;Women;;1080;1140
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;13.0;273;Naomi_Verkerk;NED;4;I;38.069;0.955;Women;;405;465
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;14.0;245;Sophie_Warmuth;GER;2;O;38.099;0.985;Women;;135;195
Pettit_National_Ice_Center;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;500;15.0;252;Serena_Pergher;ITA;3;I;38.120;1.006;Women;;270;330
